"","Subject","TrialId","CRESP","RESP","ACC","RT","Block","Stimulus","Condition","CategoryName","NBlocks","LogNBlocks","LogRT"
"280",17,4,"f","f",1,1147,1,"A3","Label","A_Gatoo",2,0.693147180559945,7.04490511712937
"281",17,5,"h","f",0,813,1,"B3","Label","A_Gatoo",2,0.693147180559945,6.70073110954781
"282",17,6,"f","h",0,954,1,"A4","Label","A_Gatoo",2,0.693147180559945,6.86066367144829
"283",17,7,"h","f",0,3274,1,"B2","Label","A_Gatoo",2,0.693147180559945,8.09376775793108
"284",17,8,"h","f",0,1433,1,"B5","Label","A_Gatoo",2,0.693147180559945,7.26752542782817
"285",17,9,"f","h",0,1507,1,"A6","Label","A_Gatoo",2,0.693147180559945,7.3178761986265
"286",17,10,"h","f",0,1843,1,"B1","Label","A_Gatoo",2,0.693147180559945,7.51914995766982
"287",17,11,"f","f",1,784,1,"A5","Label","A_Gatoo",2,0.693147180559945,6.66440902035041
"288",17,12,"f","f",1,878,1,"A2","Label","A_Gatoo",2,0.693147180559945,6.77764659363512
"289",17,13,"h","h",1,509,2,"B2","Label","A_Gatoo",2,0.693147180559945,6.23244801655052
"290",17,14,"h","h",1,661,2,"B5","Label","A_Gatoo",2,0.693147180559945,6.49375383985169
"291",17,15,"f","f",1,3232,2,"A2","Label","A_Gatoo",2,0.693147180559945,8.08085641964099
"292",17,16,"f","f",1,514,2,"A6","Label","A_Gatoo",2,0.693147180559945,6.24222326545517
"293",17,17,"h","h",1,430,2,"B1","Label","A_Gatoo",2,0.693147180559945,6.06378520868761
"294",17,18,"h","h",1,1209,2,"B6","Label","A_Gatoo",2,0.693147180559945,7.09754885061479
"295",17,19,"h","h",1,512,2,"B4","Label","A_Gatoo",2,0.693147180559945,6.23832462503951
"296",17,20,"h","h",1,653,2,"B3","Label","A_Gatoo",2,0.693147180559945,6.48157712927643
"297",17,21,"f","f",1,581,2,"A4","Label","A_Gatoo",2,0.693147180559945,6.36475075685191
"298",17,22,"f","f",1,490,2,"A3","Label","A_Gatoo",2,0.693147180559945,6.19440539110467
"299",17,23,"f","f",1,563,2,"A5","Label","A_Gatoo",2,0.693147180559945,6.33327962813969
"300",17,24,"f","f",1,459,2,"A1","Label","A_Gatoo",2,0.693147180559945,6.12905021006055
"301",17,253,"h","h",1,808,0,"B3","Label","A_Gatoo",2,0.693147180559945,6.69456205852109
"302",17,254,"f","f",1,1074,0,"A5","Label","A_Gatoo",2,0.693147180559945,6.97914527506881
"303",17,255,"h","h",1,760,0,"B4","Label","A_Gatoo",2,0.693147180559945,6.63331843328038
"304",17,256,"h","h",1,582,0,"TestB1","Label","A_Gatoo",2,0.693147180559945,6.36647044773144
"305",17,257,"f","f",1,642,0,"TestA1","Label","A_Gatoo",2,0.693147180559945,6.46458830368996
"306",17,258,"h","h",1,532,0,"TestB2","Label","A_Gatoo",2,0.693147180559945,6.27664348934164
"307",17,259,"f","f",1,504,0,"A3","Label","A_Gatoo",2,0.693147180559945,6.22257626807137
"308",17,260,"h","h",1,484,0,"B5","Label","A_Gatoo",2,0.693147180559945,6.18208490671663
"309",17,261,"f","f",1,469,0,"A6","Label","A_Gatoo",2,0.693147180559945,6.15060276844628
"310",17,262,"f","f",1,509,0,"A4","Label","A_Gatoo",2,0.693147180559945,6.23244801655052
"311",17,263,"h","h",1,691,0,"B6","Label","A_Gatoo",2,0.693147180559945,6.53813982376767
"312",17,264,"f","f",1,435,0,"TestA2","Label","A_Gatoo",2,0.693147180559945,6.07534603108868
"313",18,1,"f","f",1,3696,1,"A3","NoLabel","NoName",2,0.693147180559945,8.21500643276157
"314",18,2,"h","f",0,3022,1,"B3","NoLabel","NoName",2,0.693147180559945,8.01367414283268
"315",18,3,"h","h",1,3049,1,"B2","NoLabel","NoName",2,0.693147180559945,8.02256894698825
"316",18,4,"f","f",1,1198,1,"A4","NoLabel","NoName",2,0.693147180559945,7.08840877867539
"317",18,5,"h","h",1,2342,1,"B6","NoLabel","NoName",2,0.693147180559945,7.75876054415766
"318",18,6,"f","h",0,4400,1,"A5","NoLabel","NoName",2,0.693147180559945,8.38935981990635
"319",18,7,"f","f",1,1235,1,"A2","NoLabel","NoName",2,0.693147180559945,7.11882624906208
"320",18,8,"f","f",1,1494,1,"A1","NoLabel","NoName",2,0.693147180559945,7.30921236569276
"321",18,9,"f","h",0,1960,1,"A6","NoLabel","NoName",2,0.693147180559945,7.58069975222456
"322",18,10,"h","h",1,2220,1,"B1","NoLabel","NoName",2,0.693147180559945,7.70526247486633
"323",18,11,"h","h",1,1390,1,"B4","NoLabel","NoName",2,0.693147180559945,7.23705902612474
"324",18,12,"h","h",1,1659,1,"B5","NoLabel","NoName",2,0.693147180559945,7.41397029019044
"325",18,13,"h","h",1,1479,2,"B2","NoLabel","NoName",2,0.693147180559945,7.2991214627108
"326",18,14,"f","f",1,978,2,"A1","NoLabel","NoName",2,0.693147180559945,6.88550967003482
"327",18,15,"h","h",1,1060,2,"B3","NoLabel","NoName",2,0.693147180559945,6.96602418710611
"328",18,16,"h","h",1,1427,2,"B4","NoLabel","NoName",2,0.693147180559945,7.26332961747684
"329",18,17,"f","f",1,1629,2,"A4","NoLabel","NoName",2,0.693147180559945,7.39572160860205
"330",18,18,"f","f",1,1060,2,"A2","NoLabel","NoName",2,0.693147180559945,6.96602418710611
"331",18,19,"h","h",1,1003,2,"B5","NoLabel","NoName",2,0.693147180559945,6.91075078796194
"332",18,20,"f","f",1,2183,2,"A5","NoLabel","NoName",2,0.693147180559945,7.68845535654994
"333",18,21,"f","f",1,1464,2,"A6","NoLabel","NoName",2,0.693147180559945,7.28892769452126
"334",18,22,"h","h",1,770,2,"B6","NoLabel","NoName",2,0.693147180559945,6.64639051484773
"335",18,23,"h","h",1,800,2,"B1","NoLabel","NoName",2,0.693147180559945,6.68461172766793
"336",18,24,"f","f",1,2736,2,"A3","NoLabel","NoName",2,0.693147180559945,7.91425227874244
"337",18,253,"h","h",1,1258,0,"TestB2","NoLabel","NoName",2,0.693147180559945,7.13727843726039
"338",18,254,"f","f",1,1288,0,"A3","NoLabel","NoName",2,0.693147180559945,7.1608459066643
"339",18,255,"f","f",1,1554,0,"A6","NoLabel","NoName",2,0.693147180559945,7.34858753092759
"340",18,256,"h","h",1,1937,0,"B5","NoLabel","NoName",2,0.693147180559945,7.568895663407
"341",18,257,"f","f",1,1322,0,"A5","NoLabel","NoName",2,0.693147180559945,7.18690102041163
"342",18,258,"f","f",1,2537,0,"TestA1","NoLabel","NoName",2,0.693147180559945,7.83873755959928
"343",18,259,"h","h",1,1359,0,"B6","NoLabel","NoName",2,0.693147180559945,7.21450441415114
"344",18,260,"f","f",1,1272,0,"A4","NoLabel","NoName",2,0.693147180559945,7.14834574390007
"345",18,261,"h","h",1,1325,0,"TestB1","NoLabel","NoName",2,0.693147180559945,7.18916773842032
"346",18,262,"h","h",1,1359,0,"B3","NoLabel","NoName",2,0.693147180559945,7.21450441415114
"347",18,263,"h","h",1,1235,0,"B4","NoLabel","NoName",2,0.693147180559945,7.11882624906208
"348",18,264,"f","f",1,914,0,"TestA2","NoLabel","NoName",2,0.693147180559945,6.81783057145415
"349",19,1,"f","h",0,3663,1,"A5","NoLabel","NoName",2,0.693147180559945,8.20603776277881
"350",19,2,"h","f",0,1677,1,"B1","NoLabel","NoName",2,0.693147180559945,7.42476176182321
"351",19,3,"h","f",0,4271,1,"B6","NoLabel","NoName",2,0.693147180559945,8.35960327084147
"352",19,4,"f","f",1,1948,1,"A1","NoLabel","NoName",2,0.693147180559945,7.57455848420248
"353",19,5,"f","h",0,2103,1,"A2","NoLabel","NoName",2,0.693147180559945,7.6511201757027
"354",19,6,"f","f",1,2061,1,"A4","NoLabel","NoName",2,0.693147180559945,7.63094658089046
"355",19,7,"f","h",0,2667,1,"A3","NoLabel","NoName",2,0.693147180559945,7.88870952418201
"356",19,8,"h","h",1,1767,1,"B5","NoLabel","NoName",2,0.693147180559945,7.4770384723197
"357",19,9,"f","f",1,1262,1,"A6","NoLabel","NoName",2,0.693147180559945,7.14045304310116
"358",19,10,"h","h",1,1186,1,"B3","NoLabel","NoName",2,0.693147180559945,7.07834157955767
"359",19,11,"h","h",1,1442,1,"B2","NoLabel","NoName",2,0.693147180559945,7.27378631784489
"360",19,12,"h","h",1,881,1,"B4","NoLabel","NoName",2,0.693147180559945,6.78105762593618
"361",19,13,"f","f",1,926,2,"A4","NoLabel","NoName",2,0.693147180559945,6.83087423464618
"362",19,14,"h","h",1,942,2,"B4","NoLabel","NoName",2,0.693147180559945,6.84800527457636
"363",19,15,"h","h",1,981,2,"B3","NoLabel","NoName",2,0.693147180559945,6.88857245956536
"364",19,16,"f","f",1,701,2,"A6","NoLabel","NoName",2,0.693147180559945,6.55250788703459
"365",19,17,"h","h",1,946,2,"B6","NoLabel","NoName",2,0.693147180559945,6.85224256905188
"366",19,18,"h","h",1,1073,2,"B5","NoLabel","NoName",2,0.693147180559945,6.9782137426307
"367",19,19,"f","f",1,616,2,"A3","NoLabel","NoName",2,0.693147180559945,6.42324696353352
"368",19,20,"f","f",1,1153,2,"A1","NoLabel","NoName",2,0.693147180559945,7.05012252026906
"369",19,21,"h","h",1,722,2,"B2","NoLabel","NoName",2,0.693147180559945,6.58202513889283
"370",19,22,"f","f",1,953,2,"A5","NoLabel","NoName",2,0.693147180559945,6.8596149036542
"371",19,23,"h","h",1,913,2,"B1","NoLabel","NoName",2,0.693147180559945,6.81673588059497
"372",19,24,"f","f",1,908,2,"A2","NoLabel","NoName",2,0.693147180559945,6.81124437860129
"373",19,253,"f","f",1,836,0,"A4","NoLabel","NoName",2,0.693147180559945,6.7286286130847
"374",19,254,"f","f",1,605,0,"TestA1","NoLabel","NoName",2,0.693147180559945,6.40522845803084
"375",19,255,"f","f",1,835,0,"A3","NoLabel","NoName",2,0.693147180559945,6.72743172485086
"376",19,256,"h","h",1,673,0,"B5","NoLabel","NoName",2,0.693147180559945,6.51174532964473
"377",19,257,"h","h",1,542,0,"TestB1","NoLabel","NoName",2,0.693147180559945,6.29526600143965
"378",19,258,"f","f",1,598,0,"A6","NoLabel","NoName",2,0.693147180559945,6.39359075395063
"379",19,259,"h","h",1,635,0,"B6","NoLabel","NoName",2,0.693147180559945,6.45362499889269
"380",19,260,"f","f",1,667,0,"A5","NoLabel","NoName",2,0.693147180559945,6.50279004591562
"381",19,261,"h","h",1,1590,0,"B4","NoLabel","NoName",2,0.693147180559945,7.37148929521428
"382",19,262,"f","f",1,593,0,"TestA2","NoLabel","NoName",2,0.693147180559945,6.38519439899773
"383",19,263,"h","h",1,829,0,"TestB2","NoLabel","NoName",2,0.693147180559945,6.7202201551353
"384",19,264,"h","h",1,745,0,"B3","NoLabel","NoName",2,0.693147180559945,6.61338421837956
"385",20,1,"f","f",1,2154,1,"A5","Label","A_Saldie",3,1.09861228866811,7.67508185771633
"386",20,2,"h","f",0,991,1,"B6","Label","A_Saldie",3,1.09861228866811,6.89871453432999
"387",20,3,"f","f",1,937,1,"A1","Label","A_Saldie",3,1.09861228866811,6.84268328223842
"388",20,4,"h","f",0,894,1,"B3","Label","A_Saldie",3,1.09861228866811,6.79570577517351
"389",20,5,"h","f",0,1345,1,"B1","Label","A_Saldie",3,1.09861228866811,7.20414929203594
"390",20,6,"h","f",0,2935,1,"B4","Label","A_Saldie",3,1.09861228866811,7.9844627322622
"391",20,7,"f","h",0,1426,1,"A4","Label","A_Saldie",3,1.09861228866811,7.26262860097424
"392",20,8,"f","f",1,839,1,"A2","Label","A_Saldie",3,1.09861228866811,6.73221070646721
"393",20,9,"h","h",1,1490,1,"B2","Label","A_Saldie",3,1.09861228866811,7.30653139893951
"394",20,10,"h","h",1,759,1,"B5","Label","A_Saldie",3,1.09861228866811,6.63200177739563
"395",20,11,"f","f",1,735,1,"A3","Label","A_Saldie",3,1.09861228866811,6.59987049921284
"396",20,12,"f","f",1,1848,1,"A6","Label","A_Saldie",3,1.09861228866811,7.52185925220163
"397",20,13,"f","f",1,1047,2,"A2","Label","A_Saldie",3,1.09861228866811,6.95368421087054
"398",20,14,"h","h",1,811,2,"B5","Label","A_Saldie",3,1.09861228866811,6.69826805411541
"399",20,15,"h","h",1,1050,2,"B2","Label","A_Saldie",3,1.09861228866811,6.95654544315157
"400",20,16,"f","h",0,1259,2,"A4","Label","A_Saldie",3,1.09861228866811,7.13807303404435
"401",20,17,"h","h",1,795,2,"B4","Label","A_Saldie",3,1.09861228866811,6.67834211465433
"402",20,18,"f","f",1,672,2,"A6","Label","A_Saldie",3,1.09861228866811,6.51025834052315
"403",20,19,"f","f",1,2014,2,"A3","Label","A_Saldie",3,1.09861228866811,7.60787807327851
"404",20,20,"h","h",1,559,2,"B3","Label","A_Saldie",3,1.09861228866811,6.3261494731551
"405",20,21,"f","f",1,1105,2,"A5","Label","A_Saldie",3,1.09861228866811,7.00760061395185
"406",20,22,"h","h",1,687,2,"B6","Label","A_Saldie",3,1.09861228866811,6.53233429222235
"407",20,23,"f","f",1,560,2,"A1","Label","A_Saldie",3,1.09861228866811,6.32793678372919
"408",20,24,"h","h",1,720,2,"B1","Label","A_Saldie",3,1.09861228866811,6.5792512120101
"409",20,25,"f","f",1,967,3,"A4","Label","A_Saldie",3,1.09861228866811,6.87419849545329
"410",20,26,"f","f",1,852,3,"A6","Label","A_Saldie",3,1.09861228866811,6.74758652682932
"411",20,27,"f","f",1,640,3,"A2","Label","A_Saldie",3,1.09861228866811,6.46146817635372
"412",20,28,"f","f",1,564,3,"A3","Label","A_Saldie",3,1.09861228866811,6.33505425149806
"413",20,29,"h","h",1,535,3,"B4","Label","A_Saldie",3,1.09861228866811,6.28226674689601
"414",20,30,"f","f",1,613,3,"A1","Label","A_Saldie",3,1.09861228866811,6.41836493593621
"415",20,31,"h","h",1,1707,3,"B1","Label","A_Saldie",3,1.09861228866811,7.44249272279444
"416",20,32,"f","f",1,2243,3,"A5","Label","A_Saldie",3,1.09861228866811,7.71556953452021
"417",20,33,"h","h",1,822,3,"B2","Label","A_Saldie",3,1.09861228866811,6.71174039505618
"418",20,34,"h","h",1,874,3,"B6","Label","A_Saldie",3,1.09861228866811,6.77308037565554
"419",20,35,"h","h",1,1151,3,"B5","Label","A_Saldie",3,1.09861228866811,7.04838640872188
"420",20,36,"h","h",1,590,3,"B3","Label","A_Saldie",3,1.09861228866811,6.38012253689976
"421",20,253,"h","h",1,874,0,"B3","Label","A_Saldie",3,1.09861228866811,6.77308037565554
"422",20,254,"f","f",1,509,0,"A6","Label","A_Saldie",3,1.09861228866811,6.23244801655052
"423",20,255,"h","h",1,577,0,"B6","Label","A_Saldie",3,1.09861228866811,6.3578422665081
"424",20,256,"f","f",1,447,0,"TestA1","Label","A_Saldie",3,1.09861228866811,6.10255859461357
"425",20,257,"h","h",1,428,0,"TestB2","Label","A_Saldie",3,1.09861228866811,6.0591231955818
"426",20,258,"h","h",1,404,0,"TestB1","Label","A_Saldie",3,1.09861228866811,6.00141487796115
"427",20,259,"h","h",1,473,0,"B5","Label","A_Saldie",3,1.09861228866811,6.15909538849193
"428",20,260,"h","h",1,476,0,"B4","Label","A_Saldie",3,1.09861228866811,6.16541785423142
"429",20,261,"f","f",1,402,0,"A3","Label","A_Saldie",3,1.09861228866811,5.99645208861902
"430",20,262,"f","f",1,458,0,"A5","Label","A_Saldie",3,1.09861228866811,6.12686918411419
"431",20,263,"f","f",1,439,0,"A4","Label","A_Saldie",3,1.09861228866811,6.08449941307517
"432",20,264,"f","f",1,360,0,"TestA2","Label","A_Saldie",3,1.09861228866811,5.88610403145016
"433",22,1,"f","f",1,1137,1,"A4","NoLabel","NoName",2,0.693147180559945,7.03614849375054
"434",22,2,"f","f",1,979,1,"A2","NoLabel","NoName",2,0.693147180559945,6.88653164253051
"435",22,3,"f","f",1,1268,1,"A3","NoLabel","NoName",2,0.693147180559945,7.14519613499717
"436",22,4,"h","h",1,1763,1,"B6","NoLabel","NoName",2,0.693147180559945,7.47477218239787
"437",22,5,"h","f",0,751,1,"B2","NoLabel","NoName",2,0.693147180559945,6.62140565176413
"438",22,6,"f","f",1,977,1,"A6","NoLabel","NoName",2,0.693147180559945,6.88448665204278
"439",22,7,"h","h",1,1013,1,"B5","NoLabel","NoName",2,0.693147180559945,6.92067150424868
"440",22,8,"h","h",1,692,1,"B1","NoLabel","NoName",2,0.693147180559945,6.53958595561767
"441",22,9,"f","f",1,775,1,"A5","NoLabel","NoName",2,0.693147180559945,6.65286302935335
"442",22,10,"f","f",1,698,1,"A1","NoLabel","NoName",2,0.693147180559945,6.54821910276237
"443",22,11,"h","h",1,699,1,"B3","NoLabel","NoName",2,0.693147180559945,6.54965074223381
"444",22,12,"h","f",0,668,1,"B4","NoLabel","NoName",2,0.693147180559945,6.50428817353665
"445",22,13,"f","f",1,878,2,"A2","NoLabel","NoName",2,0.693147180559945,6.77764659363512
"446",22,14,"h","h",1,646,2,"B6","NoLabel","NoName",2,0.693147180559945,6.4707995037826
"447",22,15,"f","f",1,1104,2,"A6","NoLabel","NoName",2,0.693147180559945,7.00669522683704
"448",22,16,"h","h",1,875,2,"B4","NoLabel","NoName",2,0.693147180559945,6.77422388635761
"449",22,17,"h","h",1,627,2,"B1","NoLabel","NoName",2,0.693147180559945,6.44094654063292
"450",22,18,"f","f",1,485,2,"A4","NoLabel","NoName",2,0.693147180559945,6.18414889093748
"451",22,19,"h","h",1,565,2,"B2","NoLabel","NoName",2,0.693147180559945,6.33682573114644
"452",22,20,"f","f",1,580,2,"A3","NoLabel","NoName",2,0.693147180559945,6.36302810354046
"453",22,21,"h","h",1,736,2,"B5","NoLabel","NoName",2,0.693147180559945,6.60123011872888
"454",22,22,"f","f",1,440,2,"A1","NoLabel","NoName",2,0.693147180559945,6.08677472691231
"455",22,23,"h","h",1,532,2,"B3","NoLabel","NoName",2,0.693147180559945,6.27664348934164
"456",22,24,"f","f",1,469,2,"A5","NoLabel","NoName",2,0.693147180559945,6.15060276844628
"457",22,253,"f","f",1,877,0,"A4","NoLabel","NoName",2,0.693147180559945,6.77650699237218
"458",22,254,"h","h",1,498,0,"B3","NoLabel","NoName",2,0.693147180559945,6.21060007702465
"459",22,255,"f","f",1,491,0,"TestA2","NoLabel","NoName",2,0.693147180559945,6.19644412779452
"460",22,256,"f","f",1,563,0,"A6","NoLabel","NoName",2,0.693147180559945,6.33327962813969
"461",22,257,"h","h",1,450,0,"TestB2","NoLabel","NoName",2,0.693147180559945,6.10924758276437
"462",22,258,"h","h",1,665,0,"B4","NoLabel","NoName",2,0.693147180559945,6.49978704065585
"463",22,259,"h","h",1,421,0,"B5","NoLabel","NoName",2,0.693147180559945,6.04263283368238
"464",22,260,"h","h",1,437,0,"TestB1","NoLabel","NoName",2,0.693147180559945,6.07993319509559
"465",22,261,"f","f",1,476,0,"A5","NoLabel","NoName",2,0.693147180559945,6.16541785423142
"466",22,262,"f","f",1,696,0,"TestA1","NoLabel","NoName",2,0.693147180559945,6.54534966033442
"467",22,263,"f","f",1,511,0,"A3","NoLabel","NoName",2,0.693147180559945,6.2363695902037
"468",22,264,"h","h",1,544,0,"B6","NoLabel","NoName",2,0.693147180559945,6.29894924685594
"469",21,1,"f","f",1,1438,1,"A1","Label","A_Gatoo",2,0.693147180559945,7.27100853828099
"470",21,2,"h","f",0,1622,1,"B2","Label","A_Gatoo",2,0.693147180559945,7.39141523467536
"471",21,3,"f","f",1,1402,1,"A2","Label","A_Gatoo",2,0.693147180559945,7.24565506759454
"472",21,4,"h","h",1,1279,1,"B6","Label","A_Gatoo",2,0.693147180559945,7.15383380157884
"473",21,5,"f","f",1,2136,1,"A3","Label","A_Gatoo",2,0.693147180559945,7.66669020008009
"474",21,6,"f","h",0,1454,1,"A6","Label","A_Gatoo",2,0.693147180559945,7.28207365809346
"475",21,7,"f","h",0,1572,1,"A5","Label","A_Gatoo",2,0.693147180559945,7.36010397298915
"476",21,8,"h","f",0,2443,1,"B4","Label","A_Gatoo",2,0.693147180559945,7.80098207125774
"477",21,9,"h","f",0,1779,1,"B1","Label","A_Gatoo",2,0.693147180559945,7.48380668766583
"478",21,10,"h","h",1,2292,1,"B3","Label","A_Gatoo",2,0.693147180559945,7.73718007783463
"479",21,11,"h","h",1,1323,1,"B5","Label","A_Gatoo",2,0.693147180559945,7.18765716411496
"480",21,12,"f","f",1,1039,1,"A4","Label","A_Gatoo",2,0.693147180559945,6.94601399109923
"481",21,13,"f","f",1,1897,2,"A5","Label","A_Gatoo",2,0.693147180559945,7.54802896993501
"482",21,14,"h","h",1,1276,2,"B3","Label","A_Gatoo",2,0.693147180559945,7.15148546390474
"483",21,15,"h","h",1,1286,2,"B4","Label","A_Gatoo",2,0.693147180559945,7.15929190479756
"484",21,16,"h","h",1,1065,2,"B1","Label","A_Gatoo",2,0.693147180559945,6.97073007814353
"485",21,17,"h","h",1,1171,2,"B2","Label","A_Gatoo",2,0.693147180559945,7.06561336359772
"486",21,18,"h","h",1,1364,2,"B6","Label","A_Gatoo",2,0.693147180559945,7.21817683840341
"487",21,19,"f","f",1,1077,2,"A4","Label","A_Gatoo",2,0.693147180559945,6.98193467715639
"488",21,20,"f","f",1,1516,2,"A2","Label","A_Gatoo",2,0.693147180559945,7.32383056620232
"489",21,21,"f","f",1,2068,2,"A6","Label","A_Gatoo",2,0.693147180559945,7.63433723562832
"490",21,22,"f","f",1,1003,2,"A1","Label","A_Gatoo",2,0.693147180559945,6.91075078796194
"491",21,23,"h","h",1,956,2,"B5","Label","A_Gatoo",2,0.693147180559945,6.8627579130514
"492",21,24,"f","f",1,806,2,"A3","Label","A_Gatoo",2,0.693147180559945,6.69208374250663
"493",21,253,"f","f",1,1026,0,"A5","Label","A_Gatoo",2,0.693147180559945,6.93342302573071
"494",21,254,"h","h",1,1014,0,"B5","Label","A_Gatoo",2,0.693147180559945,6.92165818415113
"495",21,255,"f","f",1,963,0,"TestA1","Label","A_Gatoo",2,0.693147180559945,6.87005341179813
"496",21,256,"h","h",1,979,0,"TestB2","Label","A_Gatoo",2,0.693147180559945,6.88653164253051
"497",21,257,"f","f",1,862,0,"TestA2","Label","A_Gatoo",2,0.693147180559945,6.75925527066369
"498",21,258,"f","f",1,687,0,"A4","Label","A_Gatoo",2,0.693147180559945,6.53233429222235
"499",21,259,"f","f",1,712,0,"A3","Label","A_Gatoo",2,0.693147180559945,6.56807791141198
"500",21,260,"h","h",1,741,0,"B3","Label","A_Gatoo",2,0.693147180559945,6.60800062529609
"501",21,261,"h","h",1,1007,0,"TestB1","Label","A_Gatoo",2,0.693147180559945,6.91473089271856
"502",21,262,"h","h",1,819,0,"B6","Label","A_Gatoo",2,0.693147180559945,6.70808408385307
"503",21,263,"h","h",1,694,0,"B4","Label","A_Gatoo",2,0.693147180559945,6.5424719605068
"504",21,264,"f","f",1,834,0,"A6","Label","A_Gatoo",2,0.693147180559945,6.72623340235875
"505",24,1,"h","f",0,3704,1,"B3","Label","A_Saldie",2,0.693147180559945,8.21716859576607
"506",24,2,"h","h",1,1126,1,"B1","Label","A_Saldie",2,0.693147180559945,7.02642680869964
"507",24,3,"f","f",1,1459,1,"A1","Label","A_Saldie",2,0.693147180559945,7.28550654852279
"508",24,4,"f","f",1,1349,1,"A3","Label","A_Saldie",2,0.693147180559945,7.20711885620776
"509",24,5,"h","h",1,850,1,"B4","Label","A_Saldie",2,0.693147180559945,6.74523634948436
"510",24,6,"f","f",1,780,1,"A5","Label","A_Saldie",2,0.693147180559945,6.65929391968364
"511",24,7,"h","h",1,1564,1,"B6","Label","A_Saldie",2,0.693147180559945,7.35500192110526
"512",24,8,"f","f",1,523,1,"A2","Label","A_Saldie",2,0.693147180559945,6.25958146406492
"513",24,9,"f","f",1,1122,1,"A6","Label","A_Saldie",2,0.693147180559945,7.02286808608264
