ParticipantName	PresentationSequence	MediaName	RecordingTimestamp	StudioEventIndex	GazePointX (ADCSpx)	GazePointY (ADCSpx)	ValidityLeft	ValidityRight	
P72	7	Flip_B5_G2.wmv	123809				4	4	
P72	7	Flip_B5_G2.wmv	123826				4	4	
P72	7	Flip_B5_G2.wmv	123843				4	4	
P72	7	Flip_B5_G2.wmv	123860				4	4	
P72	7	Flip_B5_G2.wmv	123876				4	4	
P72	7	Flip_B5_G2.wmv	123894				4	4	
P72	7	Flip_B5_G2.wmv	123909				4	4	
P72	7	Flip_B5_G2.wmv	123925				4	4	
P72	7	Flip_B5_G2.wmv	123942				4	4	
P72	7	Flip_B5_G2.wmv	123958				4	4	
P72	7	Flip_B5_G2.wmv	123975				4	4	
P72	7	Flip_B5_G2.wmv	123992				4	4	
P72	7	Flip_B5_G2.wmv	124009				4	4	
P72	7	Flip_B5_G2.wmv	124025				4	4	
P72	7	Flip_B5_G2.wmv	124042				4	4	
P72	7	Flip_B5_G2.wmv	124059				4	4	
P72	7	Flip_B5_G2.wmv	124076				4	4	
P72	7	Flip_B5_G2.wmv	124094				4	4	
P72	7	Flip_B5_G2.wmv	124109				4	4	
P72	7	Flip_B5_G2.wmv	124126				4	4	
P72	7	Flip_B5_G2.wmv	124142				4	4	
P72	7	Flip_B5_G2.wmv	124159				4	4	
P72	7	Flip_B5_G2.wmv	124175				4	4	
P72	7	Flip_B5_G2.wmv	124192				4	4	
P72	7	Flip_B5_G2.wmv	124208				4	4	
P72	7	Flip_B5_G2.wmv	124225				4	4	
P72	7	Flip_B5_G2.wmv	124242				4	4	
P72	7	Flip_B5_G2.wmv	124259				4	4	
P72	7	Flip_B5_G2.wmv	124275				4	4	
P72	7	Flip_B5_G2.wmv	124293				4	4	
P72	7	Flip_B5_G2.wmv	124309				4	4	
P72	7	Flip_B5_G2.wmv	124325				4	4	
P72	7	Flip_B5_G2.wmv	124341				4	4	
P72	7	Flip_B5_G2.wmv	124358				4	4	
P72	7	Flip_B5_G2.wmv	124375				4	4	
P72	7	Flip_B5_G2.wmv	124391				4	4	
P72	7	Flip_B5_G2.wmv	124408				4	4	
P72	7	Flip_B5_G2.wmv	124425				4	4	
P72	7	Flip_B5_G2.wmv	124441				4	4	
P72	7	Flip_B5_G2.wmv	124458		-46	436	1	3	
P72	7	Flip_B5_G2.wmv	124475				4	4	
P72	7	Flip_B5_G2.wmv	124491				4	4	
P72	7	Flip_B5_G2.wmv	124508				4	4	
P72	7	Flip_B5_G2.wmv	124525				4	4	
P72	7	Flip_B5_G2.wmv	124541				4	4	
P72	7	Flip_B5_G2.wmv	124558				4	4	
P72	7	Flip_B5_G2.wmv	124575				4	4	
P72	7	Flip_B5_G2.wmv	124591				4	4	
P72	7	Flip_B5_G2.wmv	124608				4	4	
P72	7	Flip_B5_G2.wmv	124625				4	4	
P72	7	Flip_B5_G2.wmv	124641				4	4	
P72	7	Flip_B5_G2.wmv	124658				4	4	
P72	7	Flip_B5_G2.wmv	124675				4	4	
P72	7	Flip_B5_G2.wmv	124691				4	4	
P72	7	Flip_B5_G2.wmv	124708				4	4	
P72	7	Flip_B5_G2.wmv	124724				4	4	
P72	7	Flip_B5_G2.wmv	124741				4	4	
P72	7	Flip_B5_G2.wmv	124758				4	4	
P72	7	Flip_B5_G2.wmv	124775				4	4	
P72	7	Flip_B5_G2.wmv	124791				4	4	
P72	7	Flip_B5_G2.wmv	124808				4	4	
P72	7	Flip_B5_G2.wmv	124826				4	4	
P72	7	Flip_B5_G2.wmv	124842				4	4	
P72	7	Flip_B5_G2.wmv	124858				4	4	
P72	7	Flip_B5_G2.wmv	124874				4	4	
P72	7	Flip_B5_G2.wmv	124891				4	4	
P72	7	Flip_B5_G2.wmv	124908				4	4	
P72	7	Flip_B5_G2.wmv	124924				4	4	
P72	7	Flip_B5_G2.wmv	124941				4	4	
P72	7	Flip_B5_G2.wmv	124958				4	4	
P72	7	Flip_B5_G2.wmv	124974				4	4	
P72	7	Flip_B5_G2.wmv	124991				4	4	
P72	7	Flip_B5_G2.wmv	125009				4	4	
P72	7	Flip_B5_G2.wmv	125025				4	4	
P72	7	Flip_B5_G2.wmv	125042				4	4	
P72	7	Flip_B5_G2.wmv	125058				4	4	
P72	7	Flip_B5_G2.wmv	125074				4	4	
P72	7	Flip_B5_G2.wmv	125091				4	4	
P72	7	Flip_B5_G2.wmv	125108				4	4	
P72	7	Flip_B5_G2.wmv	125124				4	4	
P72	7	Flip_B5_G2.wmv	125141				4	4	
P72	7	Flip_B5_G2.wmv	125158				4	4	
P72	7	Flip_B5_G2.wmv	125174				4	4	
P72	7	Flip_B5_G2.wmv	125191				4	4	
P72	7	Flip_B5_G2.wmv	125208				4	4	
P72	7	Flip_B5_G2.wmv	125225				4	4	
P72	7	Flip_B5_G2.wmv	125241				4	4	
P72	7	Flip_B5_G2.wmv	125258				4	4	
P72	7	Flip_B5_G2.wmv	125274				4	4	
P72	7	Flip_B5_G2.wmv	125291				4	4	
P72	7	Flip_B5_G2.wmv	125308				4	4	
P72	7	Flip_B5_G2.wmv	125324				4	4	
P72	7	Flip_B5_G2.wmv	125341				4	4	
P72	7	Flip_B5_G2.wmv	125357				4	4	
P72	7	Flip_B5_G2.wmv	125374				4	4	
P72	7	Flip_B5_G2.wmv	125391				4	4	
P72	7	Flip_B5_G2.wmv	125408				4	4	
P72	7	Flip_B5_G2.wmv	125425				4	4	
P72	7	Flip_B5_G2.wmv	125443				4	4	
P72	7	Flip_B5_G2.wmv	125458				4	4	
P72	7	Flip_B5_G2.wmv	125475				4	4	
P72	7	Flip_B5_G2.wmv	125491				4	4	
P72	7	Flip_B5_G2.wmv	125508				4	4	
P72	7	Flip_B5_G2.wmv	125524				4	4	
P72	7	Flip_B5_G2.wmv	125541				4	4	
P72	7	Flip_B5_G2.wmv	125557				4	4	
P72	7	Flip_B5_G2.wmv	125574				4	4	
P72	7	Flip_B5_G2.wmv	125591				4	4	
P72	7	Flip_B5_G2.wmv	125608				4	4	
P72	7	Flip_B5_G2.wmv	125624				4	4	
P72	7	Flip_B5_G2.wmv	125642				4	4	
P72	7	Flip_B5_G2.wmv	125658				4	4	
P72	7	Flip_B5_G2.wmv	125674				4	4	
P72	7	Flip_B5_G2.wmv	125691				4	4	
P72	7	Flip_B5_G2.wmv	125707				4	4	
P72	7	Flip_B5_G2.wmv	125724				4	4	
P72	7	Flip_B5_G2.wmv	125741				4	4	
P72	7	Flip_B5_G2.wmv	125757				4	4	
P72	7	Flip_B5_G2.wmv	125774				4	4	
P72	7	Flip_B5_G2.wmv	125790				4	4	
P72	7	Flip_B5_G2.wmv	125807				4	4	
P72	7	Flip_B5_G2.wmv	125824				4	4	
P72	7	Flip_B5_G2.wmv	125842				4	4	
P72	7	Flip_B5_G2.wmv	125858				4	4	
P72	7	Flip_B5_G2.wmv	125874				4	4	
P72	7	Flip_B5_G2.wmv	125891				4	4	
P72	7	Flip_B5_G2.wmv	125892	32					
P72	7		125907				4	4	
P72	7		125924				4	4	
P72	7		125940				4	4	
P72	7		125957				4	4	
P72	7		125974				4	4	
P72	7		125990				4	4	
P72	7		126007				4	4	
P72	7		126024				4	4	
P72	7		126041				4	4	
P72	7		126058				4	4	
P72	7		126074				4	4	
P72	7		126091				4	4	
P72	7		126107				4	4	
P72	7		126123				4	4	
P72	7		126140				4	4	
P72	7		126157				4	4	
P72	7		126173				4	4	
P72	7		126190				4	4	
P72	7		126207				4	4	
P72	7		126223				4	4	
P72	7		126240				4	4	
P72	7		126257				4	4	
P72	7		126275				4	4	
P72	7		126291				4	4	
P72	7		126307				4	4	
P72	7		126324				4	4	
P72	7	Flip_A5_S2.wmv	126332	33					
P72	7	Flip_A5_S2.wmv	126340				4	4	
P72	7	Flip_A5_S2.wmv	126357				4	4	
P72	7	Flip_A5_S2.wmv	126373				4	4	
P72	7	Flip_A5_S2.wmv	126390				4	4	
P72	7	Flip_A5_S2.wmv	126407				4	4	
P72	7	Flip_A5_S2.wmv	126423				4	4	
P72	7	Flip_A5_S2.wmv	126440				4	4	
P72	7	Flip_A5_S2.wmv	126457				4	4	
P72	7	Flip_A5_S2.wmv	126474				4	4	
P72	7	Flip_A5_S2.wmv	126491				4	4	
P72	7	Flip_A5_S2.wmv	126507				4	4	
P72	7	Flip_A5_S2.wmv	126524				4	4	
P72	7	Flip_A5_S2.wmv	126540				4	4	
P72	7	Flip_A5_S2.wmv	126556				4	4	
P72	7	Flip_A5_S2.wmv	126573				4	4	
P72	7	Flip_A5_S2.wmv	126590				4	4	
P72	7	Flip_A5_S2.wmv	126607				4	4	
P72	7	Flip_A5_S2.wmv	126623				4	4	
P72	7	Flip_A5_S2.wmv	126640				4	4	
P72	7	Flip_A5_S2.wmv	126657				4	4	
P72	7	Flip_A5_S2.wmv	126673				4	4	
P72	7	Flip_A5_S2.wmv	126690				4	4	
P72	7	Flip_A5_S2.wmv	126706				4	4	
P72	7	Flip_A5_S2.wmv	126723				4	4	
P72	7	Flip_A5_S2.wmv	126740				4	4	
P72	7	Flip_A5_S2.wmv	126756				4	4	
P72	7	Flip_A5_S2.wmv	126773				4	4	
P72	7	Flip_A5_S2.wmv	126790				4	4	
P72	7	Flip_A5_S2.wmv	126806				4	4	
P72	7	Flip_A5_S2.wmv	126823				4	4	
P72	7	Flip_A5_S2.wmv	126840				4	4	
P72	7	Flip_A5_S2.wmv	126856				4	4	
P72	7	Flip_A5_S2.wmv	126873				4	4	
P72	7	Flip_A5_S2.wmv	126890				4	4	
P72	7	Flip_A5_S2.wmv	126906				4	4	
P72	7	Flip_A5_S2.wmv	126923				4	4	
P72	7	Flip_A5_S2.wmv	126940				4	4	
P72	7	Flip_A5_S2.wmv	126956				4	4	
P72	7	Flip_A5_S2.wmv	126973				4	4	
P72	7	Flip_A5_S2.wmv	126989				4	4	
P72	7	Flip_A5_S2.wmv	127006				4	4	
P72	7	Flip_A5_S2.wmv	127023				4	4	
P72	7	Flip_A5_S2.wmv	127039				4	4	
P72	7	Flip_A5_S2.wmv	127056				4	4	
P72	7	Flip_A5_S2.wmv	127073				4	4	
P72	7	Flip_A5_S2.wmv	127089				4	4	
P72	7	Flip_A5_S2.wmv	127106				4	4	
P72	7	Flip_A5_S2.wmv	127123				4	4	
P72	7	Flip_A5_S2.wmv	127139				4	4	
P72	7	Flip_A5_S2.wmv	127156				4	4	
P72	7	Flip_A5_S2.wmv	127173				4	4	
P72	7	Flip_A5_S2.wmv	127189				4	4	
P72	7	Flip_A5_S2.wmv	127206				4	4	
P72	7	Flip_A5_S2.wmv	127223				4	4	
P72	7	Flip_A5_S2.wmv	127239				4	4	
P72	7	Flip_A5_S2.wmv	127256				4	4	
P72	7	Flip_A5_S2.wmv	127273				4	4	
P72	7	Flip_A5_S2.wmv	127289				4	4	
P72	7	Flip_A5_S2.wmv	127306				4	4	
P72	7	Flip_A5_S2.wmv	127323		-57	-160	1	3	
P72	7	Flip_A5_S2.wmv	127339				4	4	
P72	7	Flip_A5_S2.wmv	127356				4	4	
P72	7	Flip_A5_S2.wmv	127373				4	4	
P72	7	Flip_A5_S2.wmv	127389				4	4	
P72	7	Flip_A5_S2.wmv	127406				4	4	
P72	7	Flip_A5_S2.wmv	127423				4	4	
P72	7	Flip_A5_S2.wmv	127439				4	4	
P72	7	Flip_A5_S2.wmv	127456				4	4	
P72	7	Flip_A5_S2.wmv	127473				4	4	
P72	7	Flip_A5_S2.wmv	127489				4	4	
P72	7	Flip_A5_S2.wmv	127506				4	4	
P72	7	Flip_A5_S2.wmv	127522				4	4	
P72	7	Flip_A5_S2.wmv	127539				4	4	
P72	7	Flip_A5_S2.wmv	127556				4	4	
P72	7	Flip_A5_S2.wmv	127572				4	4	
P72	7	Flip_A5_S2.wmv	127589				4	4	
P72	7	Flip_A5_S2.wmv	127606				4	4	
P72	7	Flip_A5_S2.wmv	127622				4	4	
P72	7	Flip_A5_S2.wmv	127639				4	4	
P72	7	Flip_A5_S2.wmv	127656				4	4	
P72	7	Flip_A5_S2.wmv	127672				4	4	
P72	7	Flip_A5_S2.wmv	127689				4	4	
P72	7	Flip_A5_S2.wmv	127706				4	4	
P72	7	Flip_A5_S2.wmv	127722				4	4	
P72	7	Flip_A5_S2.wmv	127739				4	4	
P72	7	Flip_A5_S2.wmv	127756				4	4	
P72	7	Flip_A5_S2.wmv	127772				4	4	
P72	7	Flip_A5_S2.wmv	127789				4	4	
P72	7	Flip_A5_S2.wmv	127806				4	4	
P72	7	Flip_A5_S2.wmv	127822				4	4	
P72	7	Flip_A5_S2.wmv	127839				4	4	
P72	7	Flip_A5_S2.wmv	127856				4	4	
P72	7	Flip_A5_S2.wmv	127872				4	4	
P72	7	Flip_A5_S2.wmv	127889				4	4	
P72	7	Flip_A5_S2.wmv	127906				4	4	
P72	7	Flip_A5_S2.wmv	127922				4	4	
P72	7	Flip_A5_S2.wmv	127939				4	4	
P72	7	Flip_A5_S2.wmv	127955				4	4	
P72	7	Flip_A5_S2.wmv	127972				4	4	
P72	7	Flip_A5_S2.wmv	127989				4	4	
P72	7	Flip_A5_S2.wmv	128005				4	4	
P72	7	Flip_A5_S2.wmv	128022				4	4	
P72	7	Flip_A5_S2.wmv	128039				4	4	
P72	7	Flip_A5_S2.wmv	128055				4	4	
P72	7	Flip_A5_S2.wmv	128072				4	4	
P72	7	Flip_A5_S2.wmv	128089				4	4	
P72	7	Flip_A5_S2.wmv	128105				4	4	
P72	7	Flip_A5_S2.wmv	128122				4	4	
P72	7	Flip_A5_S2.wmv	128139				4	4	
P72	7	Flip_A5_S2.wmv	128155				4	4	
P72	7	Flip_A5_S2.wmv	128172				4	4	
P72	7	Flip_A5_S2.wmv	128189				4	4	
P72	7	Flip_A5_S2.wmv	128205				4	4	
P72	7	Flip_A5_S2.wmv	128222				4	4	
P72	7	Flip_A5_S2.wmv	128239				4	4	
P72	7	Flip_A5_S2.wmv	128255				4	4	
P72	7	Flip_A5_S2.wmv	128272				4	4	
P72	7	Flip_A5_S2.wmv	128289				4	4	
P72	7	Flip_A5_S2.wmv	128305				4	4	
P72	7	Flip_A5_S2.wmv	128322				4	4	
P72	7	Flip_A5_S2.wmv	128339				4	4	
P72	7	Flip_A5_S2.wmv	128355				4	4	
P72	7	Flip_A5_S2.wmv	128372				4	4	
P72	7	Flip_A5_S2.wmv	128388				4	4	
P72	7	Flip_A5_S2.wmv	128405				4	4	
P72	7	Flip_A5_S2.wmv	128422				4	4	
P72	7	Flip_A5_S2.wmv	128440				4	4	
P72	7	Flip_A5_S2.wmv	128456				4	4	
P72	7	Flip_A5_S2.wmv	128472				4	4	
P72	7	Flip_A5_S2.wmv	128489				4	4	
P72	7	Flip_A5_S2.wmv	128505				4	4	
P72	7	Flip_A5_S2.wmv	128522				4	4	
P72	7	Flip_A5_S2.wmv	128538				4	4	
P72	7	Flip_A5_S2.wmv	128555				4	4	
P72	7	Flip_A5_S2.wmv	128572				4	4	
P72	7	Flip_A5_S2.wmv	128588				4	4	
P72	7	Flip_A5_S2.wmv	128605				4	4	
P72	7	Flip_A5_S2.wmv	128622				4	4	
P72	7	Flip_A5_S2.wmv	128639				4	4	
P72	7	Flip_A5_S2.wmv	128656				4	4	
P72	7	Flip_A5_S2.wmv	128672				4	4	
P72	7	Flip_A5_S2.wmv	128689				4	4	
P72	7	Flip_A5_S2.wmv	128705				4	4	
P72	7	Flip_A5_S2.wmv	128722				4	4	
P72	7	Flip_A5_S2.wmv	128738				4	4	
P72	7	Flip_A5_S2.wmv	128755				4	4	
P72	7	Flip_A5_S2.wmv	128771				4	4	
P72	7	Flip_A5_S2.wmv	128788				4	4	
P72	7	Flip_A5_S2.wmv	128805				4	4	
P72	7	Flip_A5_S2.wmv	128823				4	4	
P72	7	Flip_A5_S2.wmv	128840				4	4	
P72	7	Flip_A5_S2.wmv	128856				4	4	
P72	7	Flip_A5_S2.wmv	128872				4	4	
P72	7	Flip_A5_S2.wmv	128888				4	4	
P72	7	Flip_A5_S2.wmv	128905				4	4	
P72	7	Flip_A5_S2.wmv	128922				4	4	
P72	7	Flip_A5_S2.wmv	128938				4	4	
P72	7	Flip_A5_S2.wmv	128955				4	4	
P72	7	Flip_A5_S2.wmv	128972				4	4	
P72	7	Flip_A5_S2.wmv	128989				4	4	
P72	7	Flip_A5_S2.wmv	129006				4	4	
P72	7	Flip_A5_S2.wmv	129022				4	4	
P72	7	Flip_A5_S2.wmv	129039				4	4	
P72	7	Flip_A5_S2.wmv	129055				4	4	
P72	7	Flip_A5_S2.wmv	129071				4	4	
P72	7	Flip_A5_S2.wmv	129088				4	4	
P72	7	Flip_A5_S2.wmv	129105				4	4	
P72	7	Flip_A5_S2.wmv	129121				4	4	
P72	7	Flip_A5_S2.wmv	129138				4	4	
P72	7	Flip_A5_S2.wmv	129155				4	4	
P72	7	Flip_A5_S2.wmv	129173				4	4	
P72	7	Flip_A5_S2.wmv	129190				4	4	
P72	7	Flip_A5_S2.wmv	129206				4	4	
P72	7	Flip_A5_S2.wmv	129222				4	4	
P72	7	Flip_A5_S2.wmv	129238				4	4	
P72	7	Flip_A5_S2.wmv	129255				4	4	
P72	7	Flip_A5_S2.wmv	129271				4	4	
P72	7	Flip_A5_S2.wmv	129288				4	4	
P72	7	Flip_A5_S2.wmv	129305				4	4	
P72	7	Flip_A5_S2.wmv	129321				4	4	
P72	7	Flip_A5_S2.wmv	129338				4	4	
P72	7	Flip_A5_S2.wmv	129356				4	4	
P72	7	Flip_A5_S2.wmv	129372				4	4	
P72	7	Flip_A5_S2.wmv	129388				4	4	
P72	7	Flip_A5_S2.wmv	129404				4	4	
P72	7	Flip_A5_S2.wmv	129421				4	4	
P72	7	Flip_A5_S2.wmv	129438				4	4	
P72	7	Flip_A5_S2.wmv	129454				4	4	
P72	7	Flip_A5_S2.wmv	129471				4	4	
P72	7	Flip_A5_S2.wmv	129488				4	4	
P72	7	Flip_A5_S2.wmv	129504				4	4	
P72	7	Flip_A5_S2.wmv	129522				4	4	
P72	7	Flip_A5_S2.wmv	129539				4	4	
P72	7	Flip_A5_S2.wmv	129556				4	4	
P72	7	Flip_A5_S2.wmv	129572				4	4	
P72	7	Flip_A5_S2.wmv	129589				4	4	
P72	7	Flip_A5_S2.wmv	129604				4	4	
P72	7	Flip_A5_S2.wmv	129621				4	4	
P72	7	Flip_A5_S2.wmv	129638				4	4	
P72	7	Flip_A5_S2.wmv	129654				4	4	
P72	7	Flip_A5_S2.wmv	129671				4	4	
P72	7	Flip_A5_S2.wmv	129688				4	4	
P72	7	Flip_A5_S2.wmv	129704				4	4	
P72	7	Flip_A5_S2.wmv	129721				4	4	
P72	7	Flip_A5_S2.wmv	129739				4	4	
P72	7	Flip_A5_S2.wmv	129755				4	4	
P72	7	Flip_A5_S2.wmv	129771				4	4	
P72	7	Flip_A5_S2.wmv	129787				4	4	
P72	7	Flip_A5_S2.wmv	129804				4	4	
P72	7	Flip_A5_S2.wmv	129821				4	4	
P72	7	Flip_A5_S2.wmv	129837				4	4	
P72	7	Flip_A5_S2.wmv	129854				4	4	
P72	7	Flip_A5_S2.wmv	129871				4	4	
P72	7	Flip_A5_S2.wmv	129887				4	4	
P72	7	Flip_A5_S2.wmv	129904				4	4	
P72	7	Flip_A5_S2.wmv	129921				4	4	
P72	7	Flip_A5_S2.wmv	129938				4	4	
P72	7	Flip_A5_S2.wmv	129955				4	4	
P72	7	Flip_A5_S2.wmv	129973				4	4	
P72	7	Flip_A5_S2.wmv	129988				4	4	
P72	7	Flip_A5_S2.wmv	130005				4	4	
P72	7	Flip_A5_S2.wmv	130021				4	4	
P72	7	Flip_A5_S2.wmv	130037				4	4	
P72	7	Flip_A5_S2.wmv	130054				4	4	
P72	7	Flip_A5_S2.wmv	130071				4	4	
P72	7	Flip_A5_S2.wmv	130087				4	4	
P72	7	Flip_A5_S2.wmv	130104				4	4	
P72	7	Flip_A5_S2.wmv	130121				4	4	
P72	7	Flip_A5_S2.wmv	130138				4	4	
P72	7	Flip_A5_S2.wmv	130155				4	4	
P72	7	Flip_A5_S2.wmv	130171				4	4	
P72	7	Flip_A5_S2.wmv	130188				4	4	
P72	7	Flip_A5_S2.wmv	130204				4	4	
P72	7	Flip_A5_S2.wmv	130220				4	4	
P72	7	Flip_A5_S2.wmv	130237				4	4	
P72	7	Flip_A5_S2.wmv	130254				4	4	
P72	7	Flip_A5_S2.wmv	130271				4	4	
P72	7	Flip_A5_S2.wmv	130287				4	4	
P72	7	Flip_A5_S2.wmv	130304				4	4	
P72	7	Flip_A5_S2.wmv	130321				4	4	
P72	7	Flip_A5_S2.wmv	130338				4	4	
P72	7	Flip_A5_S2.wmv	130355				4	4	
P72	7	Flip_A5_S2.wmv	130372				4	4	
P72	7	Flip_A5_S2.wmv	130388				4	4	
P72	7	Flip_A5_S2.wmv	130405				4	4	
P72	7	Flip_A5_S2.wmv	130420				4	4	
P72	7	Flip_A5_S2.wmv	130437				4	4	
P72	7	Flip_A5_S2.wmv	130454				4	4	
P72	7	Flip_A5_S2.wmv	130470				4	4	
P72	7	Flip_A5_S2.wmv	130487				4	4	
P72	7	Flip_A5_S2.wmv	130504				4	4	
P72	7	Flip_A5_S2.wmv	130520				4	4	
P72	7	Flip_A5_S2.wmv	130537				4	4	
P72	7	Flip_A5_S2.wmv	130555				4	4	
P72	7	Flip_A5_S2.wmv	130571				4	4	
P72	7	Flip_A5_S2.wmv	130588				4	4	
P72	7	Flip_A5_S2.wmv	130603				4	4	
P72	7	Flip_A5_S2.wmv	130620				4	4	
P72	7	Flip_A5_S2.wmv	130637				4	4	
P72	7	Flip_A5_S2.wmv	130654				4	4	
P72	7	Flip_A5_S2.wmv	130670				4	4	
P72	7	Flip_A5_S2.wmv	130687				4	4	
P72	7	Flip_A5_S2.wmv	130704				4	4	
P72	7	Flip_A5_S2.wmv	130721				4	4	
P72	7	Flip_A5_S2.wmv	130738				4	4	
P72	7	Flip_A5_S2.wmv	130755				4	4	
P72	7	Flip_A5_S2.wmv	130771				4	4	
P72	7	Flip_A5_S2.wmv	130788				4	4	
P72	7	Flip_A5_S2.wmv	130803				4	4	
P72	7	Flip_A5_S2.wmv	130820				4	4	
P72	7	Flip_A5_S2.wmv	130837				4	4	
P72	7	Flip_A5_S2.wmv	130853				4	4	
P72	7	Flip_A5_S2.wmv	130870				4	4	
P72	7	Flip_A5_S2.wmv	130887				4	4	
P72	7	Flip_A5_S2.wmv	130904				4	4	
P72	7	Flip_A5_S2.wmv	130921				4	4	
P72	7	Flip_A5_S2.wmv	130937				4	4	
P72	7	Flip_A5_S2.wmv	130954				4	4	
P72	7	Flip_A5_S2.wmv	130970				4	4	
P72	7	Flip_A5_S2.wmv	130987				4	4	
P72	7	Flip_A5_S2.wmv	131003				4	4	
P72	7	Flip_A5_S2.wmv	131020				4	4	
P72	7	Flip_A5_S2.wmv	131037				4	4	
P72	7	Flip_A5_S2.wmv	131053				4	4	
P72	7	Flip_A5_S2.wmv	131070				4	4	
P72	7	Flip_A5_S2.wmv	131087				4	4	
P72	7	Flip_A5_S2.wmv	131103				4	4	
P72	7	Flip_A5_S2.wmv	131120				4	4	
P72	7	Flip_A5_S2.wmv	131136				4	4	
P72	7	Flip_A5_S2.wmv	131153				4	4	
P72	7	Flip_A5_S2.wmv	131170				4	4	
P72	7	Flip_A5_S2.wmv	131186				4	4	
P72	7	Flip_A5_S2.wmv	131203				4	4	
P72	7	Flip_A5_S2.wmv	131220				4	4	
P72	7	Flip_A5_S2.wmv	131236				4	4	
P72	7	Flip_A5_S2.wmv	131253				4	4	
P72	7	Flip_A5_S2.wmv	131270				4	4	
P72	7	Flip_A5_S2.wmv	131286				4	4	
P72	7	Flip_A5_S2.wmv	131303				4	4	
P72	7	Flip_A5_S2.wmv	131320				4	4	
P72	7	Flip_A5_S2.wmv	131336				4	4	
P72	7	Flip_A5_S2.wmv	131353				4	4	
P72	7	Flip_A5_S2.wmv	131370				4	4	
P72	7	Flip_A5_S2.wmv	131386				4	4	
P72	7	Flip_A5_S2.wmv	131403				4	4	
P72	7	Flip_A5_S2.wmv	131420				4	4	
P72	7	Flip_A5_S2.wmv	131436				4	4	
P72	7	Flip_A5_S2.wmv	131453				4	4	
P72	7	Flip_A5_S2.wmv	131470				4	4	
P72	7	Flip_A5_S2.wmv	131486				4	4	
P72	7	Flip_A5_S2.wmv	131503				4	4	
P72	7	Flip_A5_S2.wmv	131520				4	4	
P72	7	Flip_A5_S2.wmv	131536				4	4	
P72	7	Flip_A5_S2.wmv	131553				4	4	
P72	7	Flip_A5_S2.wmv	131570				4	4	
P72	7	Flip_A5_S2.wmv	131586				4	4	
P72	7	Flip_A5_S2.wmv	131603				4	4	
P72	7	Flip_A5_S2.wmv	131620				4	4	
P72	7	Flip_A5_S2.wmv	131636				4	4	
P72	7	Flip_A5_S2.wmv	131653				4	4	
P72	7	Flip_A5_S2.wmv	131669				4	4	
P72	7	Flip_A5_S2.wmv	131686				4	4	
P72	7	Flip_A5_S2.wmv	131705				4	4	
P72	7	Flip_A5_S2.wmv	131719				4	4	
P72	7	Flip_A5_S2.wmv	131736				4	4	
P72	7	Flip_A5_S2.wmv	131753				4	4	
P72	7	Flip_A5_S2.wmv	131769				4	4	
P72	7	Flip_A5_S2.wmv	131786				4	4	
P72	7	Flip_A5_S2.wmv	131803				4	4	
P72	7	Flip_A5_S2.wmv	131819				4	4	
P72	7	Flip_A5_S2.wmv	131836				4	4	
P72	7	Flip_A5_S2.wmv	131854				4	4	
P72	7	Flip_A5_S2.wmv	131871				4	4	
P72	7	Flip_A5_S2.wmv	131886				4	4	
P72	7	Flip_A5_S2.wmv	131903				4	4	
P72	7	Flip_A5_S2.wmv	131919				4	4	
P72	7	Flip_A5_S2.wmv	131936				4	4	
P72	7	Flip_A5_S2.wmv	131953				4	4	
P72	7	Flip_A5_S2.wmv	131969				4	4	
P72	7	Flip_A5_S2.wmv	131986				4	4	
P72	7	Flip_A5_S2.wmv	132004				4	4	
P72	7	Flip_A5_S2.wmv	132021				4	4	
P72	7	Flip_A5_S2.wmv	132036				4	4	
P72	7	Flip_A5_S2.wmv	132053				4	4	
P72	7	Flip_A5_S2.wmv	132069				4	4	
P72	7	Flip_A5_S2.wmv	132086				4	4	
P72	7	Flip_A5_S2.wmv	132103				4	4	
P72	7	Flip_A5_S2.wmv	132119				4	4	
P72	7	Flip_A5_S2.wmv	132136				4	4	
P72	7	Flip_A5_S2.wmv	132154				4	4	
P72	7	Flip_A5_S2.wmv	132171				4	4	
P72	7	Flip_A5_S2.wmv	132186				4	4	
P72	7	Flip_A5_S2.wmv	132202				4	4	
P72	7	Flip_A5_S2.wmv	132219				4	4	
P72	7	Flip_A5_S2.wmv	132236				4	4	
P72	7	Flip_A5_S2.wmv	132252				4	4	
P72	7	Flip_A5_S2.wmv	132269				4	4	
P72	7	Flip_A5_S2.wmv	132286				4	4	
P72	7	Flip_A5_S2.wmv	132303				4	4	
P72	7	Flip_A5_S2.wmv	132320				4	4	
P72	7	Flip_A5_S2.wmv	132337				4	4	
P72	7	Flip_A5_S2.wmv	132352				4	4	
P72	7	Flip_A5_S2.wmv	132369				4	4	
P72	7	Flip_A5_S2.wmv	132386				4	4	
P72	7	Flip_A5_S2.wmv	132402				4	4	
P72	7	Flip_A5_S2.wmv	132419				4	4	
P72	7	Flip_A5_S2.wmv	132436				4	4	
P72	7	Flip_A5_S2.wmv	132453				4	4	
P72	7	Flip_A5_S2.wmv	132470				4	4	
P72	7	Flip_A5_S2.wmv	132487				4	4	
P72	7	Flip_A5_S2.wmv	132502				4	4	
P72	7	Flip_A5_S2.wmv	132519				4	4	
P72	7	Flip_A5_S2.wmv	132536				4	4	
P72	7	Flip_A5_S2.wmv	132552				4	4	
